step,x,y,new_color,ant_dx,ant_dy
4618,119,109,1,-1,0
4619,118,109,0,0,1
4620,118,110,0,1,0
4621,119,110,1,0,1
4622,119,111,1,-1,0
4623,118,111,1,0,-1
4624,118,110,1,1,0
4625,119,110,0,0,-1
4626,119,109,0,-1,0
4627,118,109,1,0,-1
4628,118,108,1,1,0
4629,119,108,0,0,-1
4630,119,107,0,-1,0
4631,118,107,0,0,1
4632,118,108,0,1,0
4633,119,108,1,0,1
4634,119,109,1,-1,0
4635,118,109,0,0,1
4636,118,110,0,1,0
4637,119,110,1,0,1
4638,119,111,0,1,0
4639,120,111,1,0,1
4640,120,112,1,-1,0
4641,119,112,1,0,-1
4642,119,111,1,1,0
4643,120,111,0,0,-1
4644,120,110,1,1,0
4645,121,110,1,0,1
4646,121,111,1,-1,0
4647,120,111,1,0,-1
4648,120,110,0,-1,0
4649,119,110,0,0,1
4650,119,111,0,1,0
4651,120,111,0,0,-1
4652,120,110,1,1,0
4653,121,110,0,0,-1
4654,121,109,1,1,0
4655,122,109,1,0,1
4656,122,110,1,-1,0
4657,121,110,1,0,-1
4658,121,109,0,-1,0
4659,120,109,1,0,-1
4660,120,108,1,1,0
4661,121,108,1,0,1
4662,121,109,1,-1,0
4663,120,109,0,0,1
4664,120,110,0,1,0
4665,121,110,0,0,-1
4666,121,109,0,-1,0
4667,120,109,1,0,-1
4668,120,108,0,-1,0
4669,119,108,0,0,1
4670,119,109,0,1,0
4671,120,109,0,0,-1
4672,120,108,1,1,0
4673,121,108,0,0,-1
4674,121,107,1,1,0
4675,122,107,1,0,1
4676,122,108,1,-1,0
4677,121,108,1,0,-1
4678,121,107,0,-1,0
4679,120,107,1,0,-1
4680,120,106,0,-1,0
4681,119,106,1,0,-1
4682,119,105,1,1,0
4683,120,105,0,0,-1
4684,120,104,0,-1,0
4685,119,104,1,0,-1
4686,119,103,0,-1,0
4687,118,103,1,0,-1
4688,118,102,0,-1,0
4689,117,102,1,0,-1
4690,117,101,0,-1,0
4691,116,101,0,0,1
4692,116,102,1,-1,0
4693,115,102,1,0,-1
4694,115,101,0,-1,0
4695,114,101,1,0,-1
4696,114,100,0,-1,0
4697,113,100,1,0,-1
4698,113,99,0,-1,0
4699,112,99,0,0,1
4700,112,100,0,1,0
4701,113,100,0,0,-1
4702,113,99,1,1,0
4703,114,99,1,0,1
4704,114,100,1,-1,0
4705,113,100,1,0,-1
4706,113,99,0,-1,0
4707,112,99,1,0,-1
4708,112,98,1,1,0
4709,113,98,0,0,-1
4710,113,97,1,1,0
4711,114,97,1,0,1
4712,114,98,1,-1,0
4713,113,98,1,0,-1
4714,113,97,0,-1,0
4715,112,97,0,0,1
4716,112,98,0,1,0
4717,113,98,0,0,-1
4718,113,97,1,1,0
4719,114,97,0,0,-1
4720,114,96,0,-1,0
4721,113,96,1,0,-1
4722,113,95,0,-1,0
4723,112,95,0,0,1
4724,112,96,1,-1,0
4725,111,96,0,0,1
4726,111,97,1,-1,0
4727,110,97,1,0,-1
4728,110,96,0,-1,0
4729,109,96,1,0,-1
4730,109,95,0,-1,0
4731,108,95,1,0,-1
4732,108,94,1,1,0
4733,109,94,0,0,-1
4734,109,93,1,1,0
4735,110,93,0,0,-1
4736,110,92,0,-1,0
4737,109,92,0,0,1
4738,109,93,0,1,0
4739,110,93,1,0,1
4740,110,94,1,-1,0
4741,109,94,1,0,-1
4742,109,93,1,1,0
4743,110,93,0,0,-1
4744,110,92,1,1,0
4745,111,92,1,0,1
4746,111,93,1,-1,0
4747,110,93,1,0,-1
4748,110,92,0,-1,0
4749,109,92,1,0,-1
4750,109,91,0,-1,0
4751,108,91,0,0,1
4752,108,92,0,1,0
4753,109,92,0,0,-1
4754,109,91,1,1,0
4755,110,91,0,0,-1
4756,110,90,1,1,0
4757,111,90,1,0,1
4758,111,91,0,1,0
4759,112,91,1,0,1
4760,112,92,1,-1,0
4761,111,92,0,0,1
4762,111,93,0,1,0
4763,112,93,1,0,1
4764,112,94,1,-1,0
4765,111,94,1,0,-1
4766,111,93,1,1,0
4767,112,93,0,0,-1
4768,112,92,0,-1,0
4769,111,92,1,0,-1
4770,111,91,1,1,0
4771,112,91,0,0,-1
4772,112,90,0,-1,0
4773,111,90,0,0,1
4774,111,91,0,1,0
4775,112,91,1,0,1
4776,112,92,1,-1,0
4777,111,92,0,0,1
4778,111,93,0,1,0
4779,112,93,1,0,1
4780,112,94,0,1,0
4781,113,94,1,0,1
4782,113,95,1,-1,0
4783,112,95,1,0,-1
4784,112,94,1,1,0
4785,113,94,0,0,-1
4786,113,93,0,-1,0
4787,112,93,0,0,1
4788,112,94,0,1,0
4789,113,94,1,0,1
4790,113,95,0,1,0
4791,114,95,0,0,-1
4792,114,94,0,-1,0
4793,113,94,0,0,1
4794,113,95,1,-1,0
4795,112,95,0,0,1
4796,112,96,0,1,0
4797,113,96,0,0,-1
4798,113,95,0,-1,0
4799,112,95,1,0,-1
4800,112,94,1,1,0
4801,113,94,1,0,1
4802,113,95,1,-1,0
4803,112,95,0,0,1
4804,112,96,1,-1,0
4805,111,96,1,0,-1
4806,111,95,0,-1,0
4807,110,95,1,0,-1
4808,110,94,0,-1,0
4809,109,94,0,0,1
4810,109,95,1,-1,0
4811,108,95,0,0,1
4812,108,96,0,1,0
4813,109,96,0,0,-1
4814,109,95,0,-1,0
4815,108,95,1,0,-1
4816,108,94,0,-1,0
4817,107,94,0,0,1
4818,107,95,1,-1,0
4819,106,95,0,0,1
4820,106,96,1,-1,0
4821,105,96,1,0,-1
4822,105,95,1,1,0
4823,106,95,1,0,1
4824,106,96,0,1,0
4825,107,96,1,0,1
4826,107,97,0,1,0
4827,108,97,0,0,-1
4828,108,96,1,1,0
4829,109,96,1,0,1
4830,109,97,0,1,0
4831,110,97,0,0,-1
4832,110,96,1,1,0
4833,111,96,0,0,-1
4834,111,95,1,1,0
4835,112,95,1,0,1
4836,112,96,0,1,0
4837,113,96,1,0,1
4838,113,97,0,1,0
4839,114,97,1,0,1
4840,114,98,0,1,0
4841,115,98,0,0,-1
4842,115,97,1,1,0
4843,116,97,0,0,-1
4844,116,96,0,-1,0
4845,115,96,0,0,1
4846,115,97,0,1,0
4847,116,97,1,0,1
4848,116,98,0,1,0
4849,117,98,1,0,1
4850,117,99,1,-1,0
4851,116,99,1,0,-1
4852,116,98,1,1,0
4853,117,98,0,0,-1
4854,117,97,0,-1,0
4855,116,97,0,0,1
4856,116,98,0,1,0
4857,117,98,1,0,1
4858,117,99,0,1,0
4859,118,99,0,0,-1
4860,118,98,0,-1,0
4861,117,98,0,0,1
4862,117,99,1,-1,0
4863,116,99,0,0,1
4864,116,100,0,1,0
4865,117,100,1,0,1
4866,117,101,1,-1,0
4867,116,101,1,0,-1
4868,116,100,1,1,0
4869,117,100,0,0,-1
4870,117,99,0,-1,0
4871,116,99,1,0,-1
4872,116,98,1,1,0
4873,117,98,1,0,1
4874,117,99,1,-1,0
4875,116,99,0,0,1
4876,116,100,0,1,0
4877,117,100,1,0,1
4878,117,101,0,1,0
4879,118,101,0,0,-1
4880,118,100,0,-1,0
4881,117,100,0,0,1
4882,117,101,1,-1,0
4883,116,101,0,0,1
4884,116,102,0,1,0
4885,117,102,0,0,-1
4886,117,101,0,-1,0
4887,116,101,1,0,-1
4888,116,100,1,1,0
4889,117,100,1,0,1
4890,117,101,1,-1,0
4891,116,101,0,0,1
4892,116,102,1,-1,0
4893,115,102,0,0,1
4894,115,103,1,-1,0
4895,114,103,0,0,1
4896,114,104,1,-1,0
4897,113,104,1,0,-1
4898,113,103,0,-1,0
4899,112,103,0,0,1
4900,112,104,1,-1,0
4901,111,104,0,0,1
4902,111,105,1,-1,0
4903,110,105,0,0,1
4904,110,106,1,-1,0
4905,109,106,1,0,-1
4906,109,105,0,-1,0
4907,108,105,0,0,1
4908,108,106,0,1,0
4909,109,106,0,0,-1
4910,109,105,1,1,0
4911,110,105,1,0,1
4912,110,106,0,1,0
4913,111,106,1,0,1
4914,111,107,1,-1,0
4915,110,107,1,0,-1
4916,110,106,1,1,0
4917,111,106,0,0,-1
4918,111,105,0,-1,0
4919,110,105,0,0,1
4920,110,106,0,1,0
4921,111,106,1,0,1
4922,111,107,0,1,0
4923,112,107,1,0,1
4924,112,108,0,1,0
4925,113,108,1,0,1
4926,113,109,1,-1,0
4927,112,109,0,0,1
4928,112,110,1,-1,0
4929,111,110,1,0,-1
4930,111,109,0,-1,0
4931,110,109,1,0,-1
4932,110,108,0,-1,0
4933,109,108,1,0,-1
4934,109,107,0,-1,0
4935,108,107,0,0,1
4936,108,108,1,-1,0
4937,107,108,0,0,1
4938,107,109,0,1,0
4939,108,109,1,0,1
4940,108,110,1,-1,0
4941,107,110,1,0,-1
4942,107,109,1,1,0
4943,108,109,0,0,-1
4944,108,108,0,-1,0
4945,107,108,1,0,-1
4946,107,107,0,-1,0
4947,106,107,1,0,-1
4948,106,106,1,1,0
4949,107,106,1,0,1
4950,107,107,1,-1,0
4951,106,107,0,0,1
4952,106,108,1,-1,0
4953,105,108,1,0,-1
4954,105,107,1,1,0
4955,106,107,1,0,1
4956,106,108,0,1,0
4957,107,108,0,0,-1
4958,107,107,0,-1,0
4959,106,107,0,0,1
4960,106,108,1,-1,0
4961,105,108,0,0,1
4962,105,109,0,1,0
4963,106,109,0,0,-1
4964,106,108,0,-1,0
4965,105,108,1,0,-1
4966,105,107,0,-1,0
4967,104,107,1,0,-1
4968,104,106,1,1,0
4969,105,106,1,0,1
4970,105,107,1,-1,0
4971,104,107,0,0,1
4972,104,108,1,-1,0
4973,103,108,0,0,1
4974,103,109,0,1,0
4975,104,109,0,0,-1
4976,104,108,0,-1,0
4977,103,108,1,0,-1
4978,103,107,1,1,0
4979,104,107,1,0,1
4980,104,108,1,-1,0
4981,103,108,0,0,1
4982,103,109,1,-1,0
4983,102,109,1,0,-1
4984,102,108,0,-1,0
4985,101,108,0,0,1
4986,101,109,1,-1,0
4987,100,109,1,0,-1
4988,100,108,1,1,0
4989,101,108,1,0,1
4990,101,109,0,1,0
4991,102,109,0,0,-1
4992,102,108,1,1,0
4993,103,108,1,0,1
4994,103,109,0,1,0
4995,104,109,1,0,1
4996,104,110,1,-1,0
4997,103,110,0,0,1
4998,103,111,1,-1,0
4999,102,111,1,0,-1
5000,102,110,1,1,0
5001,103,110,1,0,1
5002,103,111,0,1,0
5003,104,111,1,0,1
5004,104,112,1,-1,0
5005,103,112,1,0,-1
5006,103,111,1,1,0
5007,104,111,0,0,-1
5008,104,110,0,-1,0
5009,103,110,0,0,1
5010,103,111,0,1,0
5011,104,111,1,0,1
5012,104,112,0,1,0
5013,105,112,1,0,1
5014,105,113,1,-1,0
5015,104,113,1,0,-1
5016,104,112,1,1,0
5017,105,112,0,0,-1
5018,105,111,1,1,0
5019,106,111,1,0,1
5020,106,112,1,-1,0
5021,105,112,1,0,-1
5022,105,111,0,-1,0
5023,104,111,0,0,1
5024,104,112,0,1,0
5025,105,112,0,0,-1
5026,105,111,1,1,0
5027,106,111,0,0,-1
5028,106,110,1,1,0
5029,107,110,0,0,-1
5030,107,109,0,-1,0
5031,106,109,1,0,-1
5032,106,108,1,1,0
5033,107,108,1,0,1
5034,107,109,1,-1,0
5035,106,109,0,0,1
5036,106,110,0,1,0
5037,107,110,1,0,1
5038,107,111,1,-1,0
5039,106,111,1,0,-1
5040,106,110,1,1,0
5041,107,110,0,0,-1
5042,107,109,0,-1,0
5043,106,109,1,0,-1
5044,106,108,0,-1,0
5045,105,108,0,0,1
5046,105,109,1,-1,0
5047,104,109,0,0,1
5048,104,110,1,-1,0
5049,103,110,1,0,-1
5050,103,109,1,1,0
5051,104,109,1,0,1
5052,104,110,0,1,0
5053,105,110,1,0,1
5054,105,111,0,1,0
5055,106,111,0,0,-1
5056,106,110,0,-1,0
5057,105,110,0,0,1
5058,105,111,1,-1,0
5059,104,111,1,0,-1
5060,104,110,1,1,0
5061,105,110,1,0,1
5062,105,111,0,1,0
5063,106,111,1,0,1
5064,106,112,0,1,0
5065,107,112,1,0,1
5066,107,113,1,-1,0
5067,106,113,1,0,-1
5068,106,112,1,1,0
5069,107,112,0,0,-1
5070,107,111,0,-1,0
5071,106,111,0,0,1
5072,106,112,0,1,0
5073,107,112,1,0,1
5074,107,113,0,1,0
5075,108,113,1,0,1
5076,108,114,1,-1,0
5077,107,114,1,0,-1
5078,107,113,1,1,0
5079,108,113,0,0,-1
5080,108,112,1,1,0
5081,109,112,0,0,-1
5082,109,111,1,1,0
5083,110,111,1,0,1
5084,110,112,0,1,0
5085,111,112,0,0,-1
5086,111,111,1,1,0
5087,112,111,1,0,1
5088,112,112,0,1,0
5089,113,112,1,0,1
5090,113,113,1,-1,0
5091,112,113,1,0,-1
5092,112,112,1,1,0
5093,113,112,0,0,-1
5094,113,111,0,-1,0
5095,112,111,0,0,1
5096,112,112,0,1,0
5097,113,112,1,0,1
5098,113,113,0,1,0
5099,114,113,1,0,1
5100,114,114,1,-1,0
5101,113,114,1,0,-1
5102,113,113,1,1,0
5103,114,113,0,0,-1
5104,114,112,1,1,0
5105,115,112,0,0,-1
5106,115,111,1,1,0
5107,116,111,1,0,1
5108,116,112,0,1,0
5109,117,112,1,0,1
5110,117,113,1,-1,0
5111,116,113,1,0,-1
5112,116,112,1,1,0
5113,117,112,0,0,-1
5114,117,111,0,-1,0
5115,116,111,0,0,1
5116,116,112,0,1,0
5117,117,112,1,0,1
5118,117,113,0,1,0
5119,118,113,1,0,1
5120,118,114,1,-1,0
5121,117,114,1,0,-1
5122,117,113,1,1,0
5123,118,113,0,0,-1
5124,118,112,1,1,0
5125,119,112,0,0,-1
5126,119,111,1,1,0
5127,120,111,1,0,1
5128,120,112,0,1,0
5129,121,112,1,0,1
5130,121,113,1,-1,0
5131,120,113,1,0,-1
5132,120,112,1,1,0
5133,121,112,0,0,-1
5134,121,111,0,-1,0
5135,120,111,0,0,1
5136,120,112,0,1,0
5137,121,112,1,0,1
5138,121,113,0,1,0
5139,122,113,1,0,1
5140,122,114,1,-1,0
5141,121,114,1,0,-1
5142,121,113,1,1,0
5143,122,113,0,0,-1
5144,122,112,1,1,0
5145,123,112,1,0,1
5146,123,113,1,-1,0
5147,122,113,1,0,-1
5148,122,112,0,-1,0
5149,121,112,0,0,1
5150,121,113,0,1,0
5151,122,113,0,0,-1
5152,122,112,1,1,0
5153,123,112,0,0,-1
5154,123,111,1,1,0
5155,124,111,1,0,1
5156,124,112,1,-1,0
5157,123,112,1,0,-1
5158,123,111,0,-1,0
5159,122,111,1,0,-1
5160,122,110,0,-1,0
5161,121,110,1,0,-1
5162,121,109,1,1,0
5163,122,109,0,0,-1
5164,122,108,0,-1,0
5165,121,108,0,0,1
5166,121,109,0,1,0
5167,122,109,1,0,1
5168,122,110,1,-1,0
5169,121,110,0,0,1
5170,121,111,1,-1,0
5171,120,111,1,0,-1
5172,120,110,1,1,0
5173,121,110,1,0,1
5174,121,111,0,1,0
5175,122,111,0,0,-1
5176,122,110,0,-1,0
5177,121,110,0,0,1
5178,121,111,1,-1,0
5179,120,111,0,0,1
5180,120,112,1,-1,0
5181,119,112,1,0,-1
5182,119,111,0,-1,0
5183,118,111,0,0,1
5184,118,112,0,1,0
5185,119,112,0,0,-1
5186,119,111,1,1,0
5187,120,111,1,0,1
5188,120,112,0,1,0
5189,121,112,1,0,1
5190,121,113,1,-1,0
5191,120,113,0,0,1
5192,120,114,1,-1,0
5193,119,114,1,0,-1
5194,119,113,1,1,0
5195,120,113,1,0,1
5196,120,114,0,1,0
5197,121,114,0,0,-1
5198,121,113,0,-1,0
5199,120,113,0,0,1
5200,120,114,1,-1,0
5201,119,114,0,0,1
5202,119,115,1,-1,0
5203,118,115,1,0,-1
5204,118,114,0,-1,0
5205,117,114,0,0,1
5206,117,115,1,-1,0
5207,116,115,1,0,-1
5208,116,114,1,1,0
5209,117,114,1,0,1
5210,117,115,0,1,0
5211,118,115,0,0,-1
5212,118,114,1,1,0
5213,119,114,1,0,1
5214,119,115,0,1,0
5215,120,115,1,0,1
5216,120,116,1,-1,0
5217,119,116,1,0,-1
5218,119,115,1,1,0
5219,120,115,0,0,-1
5220,120,114,0,-1,0
5221,119,114,0,0,1
5222,119,115,0,1,0
5223,120,115,1,0,1
5224,120,116,0,1,0
5225,121,116,1,0,1
5226,121,117,1,-1,0
5227,120,117,1,0,-1
5228,120,116,1,1,0
5229,121,116,0,0,-1
5230,121,115,1,1,0
5231,122,115,1,0,1
5232,122,116,1,-1,0
5233,121,116,1,0,-1
5234,121,115,0,-1,0
5235,120,115,0,0,1
5236,120,116,0,1,0
5237,121,116,0,0,-1
5238,121,115,1,1,0
5239,122,115,0,0,-1
5240,122,114,0,-1,0
5241,121,114,1,0,-1
5242,121,113,1,1,0
5243,122,113,1,0,1
5244,122,114,1,-1,0
5245,121,114,0,0,1
5246,121,115,0,1,0
5247,122,115,1,0,1
5248,122,116,0,1,0
5249,123,116,1,0,1
5250,123,117,1,-1,0
5251,122,117,1,0,-1
5252,122,116,1,1,0
5253,123,116,0,0,-1
5254,123,115,1,1,0
5255,124,115,1,0,1
5256,124,116,1,-1,0
5257,123,116,1,0,-1
5258,123,115,0,-1,0
5259,122,115,0,0,1
5260,122,116,0,1,0
5261,123,116,0,0,-1
5262,123,115,1,1,0
5263,124,115,0,0,-1
5264,124,114,1,1,0
5265,125,114,1,0,1
5266,125,115,1,-1,0
5267,124,115,1,0,-1
5268,124,114,0,-1,0
5269,123,114,1,0,-1
5270,123,113,0,-1,0
5271,122,113,0,0,1
5272,122,114,0,1,0
5273,123,114,0,0,-1
5274,123,113,1,1,0
5275,124,113,1,0,1
5276,124,114,1,-1,0
5277,123,114,1,0,-1
5278,123,113,0,-1,0
5279,122,113,1,0,-1
5280,122,112,0,-1,0
5281,121,112,0,0,1
5282,121,113,0,1,0
5283,122,113,0,0,-1
5284,122,112,1,1,0
5285,123,112,0,0,-1
5286,123,111,1,1,0
5287,124,111,0,0,-1
5288,124,110,1,1,0
5289,125,110,1,0,1
5290,125,111,1,-1,0
5291,124,111,1,0,-1
5292,124,110,0,-1,0
5293,123,110,1,0,-1
5294,123,109,1,1,0
5295,124,109,1,0,1
5296,124,110,1,-1,0
5297,123,110,0,0,1
5298,123,111,0,1,0
5299,124,111,0,0,-1
5300,124,110,0,-1,0
5301,123,110,1,0,-1
5302,123,109,0,-1,0
5303,122,109,0,0,1
5304,122,110,1,-1,0
5305,121,110,1,0,-1
5306,121,109,1,1,0
5307,122,109,1,0,1
5308,122,110,0,1,0
5309,123,110,0,0,-1
5310,123,109,1,1,0
5311,124,109,0,0,-1
5312,124,108,1,1,0
5313,125,108,1,0,1
5314,125,109,1,-1,0
5315,124,109,1,0,-1
5316,124,108,0,-1,0
5317,123,108,1,0,-1
5318,123,107,1,1,0
5319,124,107,1,0,1
5320,124,108,1,-1,0
5321,123,108,0,0,1
5322,123,109,0,1,0
5323,124,109,0,0,-1
5324,124,108,0,-1,0
5325,123,108,1,0,-1
5326,123,107,0,-1,0
5327,122,107,0,0,1
5328,122,108,1,-1,0
5329,121,108,1,0,-1
5330,121,107,1,1,0
5331,122,107,1,0,1
5332,122,108,0,1,0
5333,123,108,0,0,-1
5334,123,107,1,1,0
5335,124,107,0,0,-1
5336,124,106,1,1,0
5337,125,106,1,0,1
5338,125,107,1,-1,0
5339,124,107,1,0,-1
5340,124,106,0,-1,0
5341,123,106,1,0,-1
5342,123,105,1,1,0
5343,124,105,1,0,1
5344,124,106,1,-1,0
5345,123,106,0,0,1
5346,123,107,0,1,0
5347,124,107,0,0,-1
5348,124,106,0,-1,0
5349,123,106,1,0,-1
5350,123,105,0,-1,0
5351,122,105,1,0,-1
5352,122,104,1,1,0
5353,123,104,1,0,1
5354,123,105,1,-1,0
5355,122,105,0,0,1
5356,122,106,1,-1,0
5357,121,106,1,0,-1
5358,121,105,1,1,0
5359,122,105,1,0,1
5360,122,106,0,1,0
5361,123,106,0,0,-1
5362,123,105,0,-1,0
5363,122,105,0,0,1
5364,122,106,1,-1,0
5365,121,106,0,0,1
5366,121,107,0,1,0
5367,122,107,0,0,-1
5368,122,106,0,-1,0
5369,121,106,1,0,-1
5370,121,105,0,-1,0
5371,120,105,1,0,-1
5372,120,104,1,1,0
5373,121,104,1,0,1
5374,121,105,1,-1,0
5375,120,105,0,0,1
5376,120,106,1,-1,0
5377,119,106,0,0,1
5378,119,107,1,-1,0
5379,118,107,1,0,-1
5380,118,106,1,1,0
5381,119,106,1,0,1
5382,119,107,0,1,0
5383,120,107,0,0,-1
5384,120,106,0,-1,0
5385,119,106,0,0,1
5386,119,107,1,-1,0
5387,118,107,0,0,1
5388,118,108,1,-1,0
5389,117,108,1,0,-1
5390,117,107,0,-1,0
5391,116,107,1,0,-1
5392,116,106,1,1,0
5393,117,106,0,0,-1
5394,117,105,1,1,0
5395,118,105,1,0,1
5396,118,106,0,1,0
5397,119,106,1,0,1
5398,119,107,0,1,0
5399,120,107,1,0,1
5400,120,108,0,1,0
5401,121,108,0,0,-1
5402,121,107,1,1,0
5403,122,107,1,0,1
5404,122,108,1,-1,0
5405,121,108,1,0,-1
5406,121,107,0,-1,0
5407,120,107,0,0,1
5408,120,108,1,-1,0
5409,119,108,1,0,-1
5410,119,107,1,1,0
5411,120,107,1,0,1
5412,120,108,0,1,0
5413,121,108,0,0,-1
5414,121,107,1,1,0
5415,122,107,0,0,-1
5416,122,106,1,1,0
5417,123,106,1,0,1
5418,123,107,1,-1,0
5419,122,107,1,0,-1
5420,122,106,0,-1,0
5421,121,106,0,0,1
5422,121,107,0,1,0
5423,122,107,0,0,-1
5424,122,106,1,1,0
5425,123,106,0,0,-1
5426,123,105,1,1,0
5427,124,105,0,0,-1
5428,124,104,1,1,0
5429,125,104,1,0,1
5430,125,105,1,-1,0
5431,124,105,1,0,-1
5432,124,104,0,-1,0
5433,123,104,0,0,1
5434,123,105,0,1,0
5435,124,105,0,0,-1
5436,124,104,1,1,0
5437,125,104,0,0,-1
5438,125,103,1,1,0
5439,126,103,1,0,1
5440,126,104,1,-1,0
5441,125,104,1,0,-1
5442,125,103,0,-1,0
5443,124,103,1,0,-1
5444,124,102,1,1,0
5445,125,102,1,0,1
5446,125,103,1,-1,0
5447,124,103,0,0,1
5448,124,104,0,1,0
5449,125,104,0,0,-1
5450,125,103,0,-1,0
5451,124,103,1,0,-1
5452,124,102,0,-1,0
5453,123,102,1,0,-1
5454,123,101,1,1,0
5455,124,101,1,0,1
5456,124,102,1,-1,0
5457,123,102,0,0,1
5458,123,103,1,-1,0
5459,122,103,1,0,-1
5460,122,102,1,1,0
5461,123,102,1,0,1
5462,123,103,0,1,0
5463,124,103,0,0,-1
5464,124,102,0,-1,0
5465,123,102,0,0,1
5466,123,103,1,-1,0
5467,122,103,0,0,1
5468,122,104,0,1,0
5469,123,104,1,0,1
5470,123,105,1,-1,0
5471,122,105,1,0,-1
5472,122,104,1,1,0
5473,123,104,0,0,-1
5474,123,103,0,-1,0
5475,122,103,1,0,-1
5476,122,102,0,-1,0
5477,121,102,1,0,-1
5478,121,101,0,-1,0
5479,120,101,0,0,1
5480,120,102,0,1,0
5481,121,102,0,0,-1
5482,121,101,1,1,0
5483,122,101,1,0,1
5484,122,102,1,-1,0
5485,121,102,1,0,-1
5486,121,101,0,-1,0
5487,120,101,1,0,-1
5488,120,100,0,-1,0
5489,119,100,0,0,1
5490,119,101,1,-1,0
5491,118,101,1,0,-1
5492,118,100,1,1,0
5493,119,100,1,0,1
5494,119,101,0,1,0
5495,120,101,0,0,-1
5496,120,100,1,1,0
5497,121,100,0,0,-1
5498,121,99,1,1,0
5499,122,99,1,0,1
5500,122,100,1,-1,0
5501,121,100,1,0,-1
5502,121,99,0,-1,0
5503,120,99,0,0,1
5504,120,100,0,1,0
5505,121,100,0,0,-1
5506,121,99,1,1,0
5507,122,99,0,0,-1
5508,122,98,1,1,0
5509,123,98,1,0,1
5510,123,99,1,-1,0
5511,122,99,1,0,-1
5512,122,98,0,-1,0
5513,121,98,1,0,-1
5514,121,97,1,1,0
5515,122,97,1,0,1
5516,122,98,1,-1,0
5517,121,98,0,0,1
5518,121,99,0,1,0
5519,122,99,0,0,-1
5520,122,98,0,-1,0
5521,121,98,1,0,-1
5522,121,97,0,-1,0
5523,120,97,1,0,-1
5524,120,96,0,-1,0
5525,119,96,1,0,-1
5526,119,95,0,-1,0
5527,118,95,1,0,-1
5528,118,94,0,-1,0
5529,117,94,1,0,-1
5530,117,93,1,1,0
5531,118,93,0,0,-1
5532,118,92,0,-1,0
5533,117,92,1,0,-1
5534,117,91,1,1,0
5535,118,91,0,0,-1
5536,118,90,0,-1,0
5537,117,90,1,0,-1
5538,117,89,0,-1,0
5539,116,89,1,0,-1
5540,116,88,0,-1,0
5541,115,88,0,0,1
5542,115,89,1,-1,0
5543,114,89,1,0,-1
5544,114,88,1,1,0
5545,115,88,1,0,1
5546,115,89,0,1,0
5547,116,89,0,0,-1
5548,116,88,1,1,0
5549,117,88,1,0,1
5550,117,89,1,-1,0
5551,116,89,1,0,-1
5552,116,88,0,-1,0
5553,115,88,0,0,1
5554,115,89,1,-1,0
5555,114,89,0,0,1
5556,114,90,0,1,0
5557,115,90,1,0,1
5558,115,91,1,-1,0
5559,114,91,1,0,-1
5560,114,90,1,1,0
5561,115,90,0,0,-1
5562,115,89,0,-1,0
5563,114,89,1,0,-1
5564,114,88,0,-1,0
5565,113,88,1,0,-1
5566,113,87,0,-1,0
5567,112,87,0,0,1
5568,112,88,0,1,0
5569,113,88,0,0,-1
5570,113,87,1,1,0
5571,114,87,1,0,1
5572,114,88,1,-1,0
5573,113,88,1,0,-1
5574,113,87,0,-1,0
5575,112,87,1,0,-1
5576,112,86,0,-1,0
5577,111,86,0,0,1
5578,111,87,0,1,0
5579,112,87,0,0,-1
5580,112,86,1,1,0
5581,113,86,1,0,1
5582,113,87,1,-1,0
5583,112,87,1,0,-1
5584,112,86,0,-1,0
5585,111,86,1,0,-1
5586,111,85,0,-1,0
5587,110,85,0,0,1
5588,110,86,1,-1,0
5589,109,86,1,0,-1
5590,109,85,0,-1,0
5591,108,85,0,0,1
5592,108,86,1,-1,0
5593,107,86,1,0,-1
5594,107,85,0,-1,0
5595,106,85,0,0,1
5596,106,86,1,-1,0
5597,105,86,0,0,1
5598,105,87,0,1,0
5599,106,87,1,0,1
5600,106,88,1,-1,0
5601,105,88,0,0,1
5602,105,89,0,1,0
5603,106,89,1,0,1
5604,106,90,1,-1,0
5605,105,90,0,0,1
5606,105,91,0,1,0
5607,106,91,1,0,1
5608,106,92,1,-1,0
5609,105,92,1,0,-1
5610,105,91,1,1,0
5611,106,91,0,0,-1
5612,106,90,0,-1,0
5613,105,90,1,0,-1
5614,105,89,1,1,0
5615,106,89,0,0,-1
5616,106,88,0,-1,0
5617,105,88,1,0,-1
5618,105,87,1,1,0
5619,106,87,0,0,-1
5620,106,86,0,-1,0
5621,105,86,1,0,-1
5622,105,85,0,-1,0
5623,104,85,0,0,1
5624,104,86,0,1,0
5625,105,86,0,0,-1
5626,105,85,1,1,0
5627,106,85,1,0,1
5628,106,86,1,-1,0
5629,105,86,1,0,-1
5630,105,85,0,-1,0
5631,104,85,1,0,-1
5632,104,84,1,1,0
5633,105,84,1,0,1
5634,105,85,1,-1,0
5635,104,85,0,0,1
5636,104,86,1,-1,0
5637,103,86,1,0,-1
5638,103,85,0,-1,0
5639,102,85,0,0,1
5640,102,86,1,-1,0
5641,101,86,1,0,-1
5642,101,85,1,1,0
5643,102,85,1,0,1
5644,102,86,0,1,0
5645,103,86,0,0,-1
5646,103,85,1,1,0
5647,104,85,1,0,1
5648,104,86,0,1,0
5649,105,86,0,0,-1
5650,105,85,0,-1,0
5651,104,85,0,0,1
